04400;000000
04500;000012
04600;000041
04700;000070
04800;000098
04900;000127
05000;000156
05100;000185
05200;000214
05300;000243
05400;000272
05500;000300
05600;000329
05700;000358
05800;000387
05900;000416
06000;000445
06100;000474
06200;000502
06300;000531
06400;000560
06500;000589
06600;000618
06700;000639
06800;000648
06900;000658
07000;000667
07100;000677
07200;000686
07300;000696
07400;000705
07500;000715
07600;000724
07700;000734
07800;000743
07900;000752
08000;000762
08100;000771
08200;000781
08300;000790
08400;000812
08500;000836
08600;000861
08700;000886
08800;000911
08900;000936
09000;000960
09100;000985
09200;001010
09300;001035
09400;001060
09500;001084
09600;001109
09700;001134
09800;001159
09900;001184
10000;001208
10100;001233
10200;001258
10300;001283
10400;001308
10500;001332
10600;001357
10700;001382
10800;001407
10900;001432
11000;001456
11100;001481
11200;001506
11300;001531
11400;001556
11500;001580
11600;001605
11700;001630
11800;001655
11900;001680
12000;001704
12100;001729
12200;001754
12300;001779
12400;001804
12500;001828
12600;001853
12700;001878
12800;001903
12900;001928
13000;001952
13100;001977
13200;002002
13300;002027
13400;002052
13500;002077
13600;002101
13700;002126
13800;002151
13900;002176
14000;002200
14100;002225
14200;002250
14300;002275
14400;002300
14500;002324
14600;002349
14700;002374
14800;002399
14900;002424
15000;002451
15100;002478
15200;002505
15300;002532
15400;002559
15500;002586
15600;002614
15700;002640
15800;002667
15900;002694
16000;002721
16100;002748
16200;002775
16300;002802
16400;002829
16500;002856
16600;002883
16700;002910
16800;002937
16900;002964
17000;002991
17100;003018
17200;003045
17300;003072
17400;003099
17500;003126
17600;003153
17700;003180
17800;003207
17900;003234
18000;003261
18100;003288
18200;003315
18300;003342
18400;003369
18500;003396
18600;003423
18700;003450
18800;003477
18900;003504
19000;003531
19100;003558
19200;003595
19300;003632
19400;003669
19500;003706
19600;003744
19700;003780
19800;003818
19900;003855
20000;003892
20100;003929
20200;003966
20300;004003
20400;004040
20500;004077
20600;004114
20700;004151
20800;004188
20900;004225
21000;004264
21100;004303
21200;004343
21300;004383
21400;004422
21500;004462
21600;004502
21700;004541
21800;004581
21900;004621
22000;004661
22100;004700
22200;004740
22300;004780
22400;004819
22500;004859
22600;004899
22700;004939
22800;004978
22900;005018
23000;005058
23100;005097
23200;005137
23300;005177
23400;005216
23500;005256
23600;005296
23700;005336
23800;005375
23900;005415
24000;005455
24100;005494
24200;005534
24300;005574
24400;005613
24500;005653
24600;005693
24700;005733
24800;005772
24900;005812
25000;005852
25100;005892
25200;005931
25300;005971
25400;006011
25500;006050
25600;006090
25700;006130
25800;006170
25900;006209
26000;006249
26100;006289
26200;006328
26300;006368
26400;006408
26500;006447
26600;006487
26700;006527
26800;006567
26900;006606
27000;006646
27100;006686
27200;006725
27300;006765
27400;006805
27500;006844
27600;006884
27700;006924
27800;006964
27900;007003
28000;007043
28100;007083
28200;007122
28300;007162
28400;007202
28500;007242
28600;007281
28700;007321
28800;007361
28900;007400
29000;007440
29100;007480
29200;007520
29300;007559
29400;007599
29500;007639
29600;007678
29700;007718
29800;007758
29900;007798
30000;007837
30100;007877
30200;007917
30300;007956
30400;007996
30500;008036
30600;008075
30700;008115
30800;008155
30900;008194
31000;008234
31100;008274
31200;008314
31300;008353
31400;008393
31500;008433
31600;008472
31700;008512
31800;008552
31900;008592
32000;008631
32100;008671
32200;008711
32300;008750
32400;008790
32500;008830
32600;008870
32700;008909
32800;008949
32900;008989
33000;009028
33100;009068
33200;009108
33300;009148
33400;009187
33500;009227
33600;009267
33700;009306
33800;009346
33900;009386
34000;009425
34100;009465
34200;009505
34300;009545
34400;009584
34500;009624
34600;009664
34700;009703
34800;009743
34900;009783
35000;009822
35100;009862
35200;009902
35300;009942
35400;009981
35500;010021
35600;010061
35700;010100
35800;010140
35900;010180
36000;010220
36100;010259
36200;010299
36300;010339
36400;010378
36500;010418
36600;010458
36700;010498
36800;010537
36900;010577
37000;010617
37100;010656
37200;010696
37300;010736
37400;010776
37500;010815
37600;010855
37700;010895
37800;010934
37900;010974
38000;011014
38100;011053
38200;011093
38300;011133
38400;011173
38500;011212
38600;011252
38700;011292
38800;011332
38900;011371
39000;011411
39100;011451
39200;011490
39300;011530
39400;011570
39500;011609
39600;011649
39700;011689
39800;011729
39900;011768
40000;011808
40100;011848
40200;011887
40300;011927
40400;011967
40500;012006
40600;012046
40700;012086
40800;012126
40900;012165
41000;012205
41100;012245
41200;012284
41300;012324
41400;012364
41500;012404
41600;012443
41700;012483
41800;012523
41900;012562
42000;012602
42100;012642
42200;012682
42300;012721
42400;012761
42500;012801
42600;012840
42700;012880
42800;012920
42900;012959
43000;012999
43100;013039
43200;013079
43300;013118
43400;013158
43500;013198
43600;013237
43700;013277
43800;013317
43900;013357
44000;013396
44100;013436
44200;013476
44300;013515
44400;013555
44500;013595
44600;013634
44700;013674
44800;013714
44900;013754
45000;013793
45100;013833
45200;013873
45300;013912
45400;013952
45500;013992
45600;014032
45700;014071
45800;014111
45900;014151
46000;014190
46100;014230
46200;014270
46300;014309
46400;014349
46500;014389
46600;014429
46700;014468
46800;014508
46900;014548
47000;014588
47100;014627
47200;014667
47300;014706
47400;014746
47500;014786
47600;014826
47700;014865
47800;014905
47900;014945
48000;014985
